sequence,segment,representation_id,encoder_target_kbps,bitrate_kbps,duration_s,size_bytes,psnr_y_db,source_file,sha256
sita_sings_the_blues,14,L0,1000,973,1,166934,45.605452,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0014.266,74d9c407605070c9e834d08f7caf5f82302d888338f63b42cfa5e1f68ba074c7
sita_sings_the_blues,14,L1,2000,1801,1,300748,49.116689,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0014.266,e437d8e11d73ebdfbc4a94baa6c489618bf21e7c750ccd6bd26597ee6c6dc8a6
sita_sings_the_blues,14,L2,4000,3219,1,427062,51.550524,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0014.266,a2b736040a0942d9132ea96767a7543d10c5a01f788b7925b764111fe5d68aba
sita_sings_the_blues,14,L3,8000,5583,1,532353,53.183618,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0014.266,ba9d45cca3fff745df6b514bad4edbf91671c0ad8ea9c08b65fc3ce499ad9763
sita_sings_the_blues,15,L0,1000,973,1,89946,44.697694,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0015.266,3079dce0f40e5ab93c514ff926def21fbb7c477e6daa7a94c73b1ac2496084f4
sita_sings_the_blues,15,L1,2000,1801,1,159932,48.094012,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0015.266,58850e086c33f1551c464c9cdaea18c149d835cd009377841f66e6996f987ca9
sita_sings_the_blues,15,L2,4000,3219,1,259755,51.240942,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0015.266,4ccbb4facf2367b665f9aa890569083e8383a6f5f512d8b1f5a9ca1d1e64cc43
sita_sings_the_blues,15,L3,8000,5583,1,344777,53.215392,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0015.266,0d3090c30b96c57b5fc0dec2a974f88f2b65a30b2ccc8928c3385c1b65100ec9
sita_sings_the_blues,16,L0,1000,973,1,162443,40.318974,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0016.266,bf34689d7267e1ce583baa56734274808b26f3a8d9cec441da9bb1e2953c86b5
sita_sings_the_blues,16,L1,2000,1801,1,314502,42.872446,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0016.266,f1cc9e16a77366c493b512e8c401de2329648d618c0d9504490b3c1eb55ebf1f
sita_sings_the_blues,16,L2,4000,3219,1,575141,45.688554,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0016.266,b3f65d324412525f7ddbb31e20ce5b2751632170c8fe69fca23de6598897b7a1
sita_sings_the_blues,16,L3,8000,5583,1,865404,47.985653,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0016.266,a1d5b7946cfcb9591250d03df6f1e3f3d1af8f84c329129907a113ea6fd5314e
sita_sings_the_blues,17,L0,1000,973,1,104811,27.676427,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0017.266,452a1652374e7b57839fea01659ee2d7044752588fc19f40fd9b705f17279a7f
sita_sings_the_blues,17,L1,2000,1801,1,235748,29.324191,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0017.266,f6164fb501159bfd780e9f9d24a0a11e5dc270be8357ed5e53d836f6fa854ed1
sita_sings_the_blues,17,L2,4000,3219,1,517904,31.361961,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0017.266,b63cc8d7f1b5e24e698c4042ad6548f9017189b1b8fbf9415470a6cc30680ace
sita_sings_the_blues,17,L3,8000,5583,1,1029051,33.856254,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0017.266,ab4b98be85b8338b31835fa4a8e746f289c7dfa49c03c271d56375be2c55ba92
sita_sings_the_blues,18,L0,1000,973,1,103579,26.557697,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0018.266,3bfe61a9834ab8149a7cf870e065a33e5844ecd0d0a7e8545664bfc5b6393ea1
sita_sings_the_blues,18,L1,2000,1801,1,247211,28.183708,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0018.266,c09d2717c7cf411cb588a07d4f2fa62927da21a76f95e4fcd1e54210586f26f8
sita_sings_the_blues,18,L2,4000,3219,1,527873,29.921497,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0018.266,874189009679998263cc17337cd8242e7f3a37adfe7d5c5ccd87ab5cbaaa25de
sita_sings_the_blues,18,L3,8000,5583,1,1079405,32.190457,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0018.266,22856c6154180b4a9dbbbe146d81e2a1bd1d9f250fb56dfbf90b0c7e94fafb49
sita_sings_the_blues,19,L0,1000,973,1,118043,28.567548,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0019.266,bb9ee88a9a6ae30dbc705ce60306564d2525ac91e72f819dda1e53f8deae3a6c
sita_sings_the_blues,19,L1,2000,1801,1,262459,29.985319,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0019.266,1422d139c90caf6f8b73c1ca90a49edb77335e4adc2c26fa8edbb4313c545dab
sita_sings_the_blues,19,L2,4000,3219,1,531901,31.572561,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0019.266,9955be1a33329536ac35688be79aedbcc83df87f0857752f882ab941cbc51b8a
sita_sings_the_blues,19,L3,8000,5583,1,1081493,33.884617,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0019.266,f5a520479339854466f3915c1abf36b9815ae323e058b1ce9710c3d7e750346f
sita_sings_the_blues,20,L0,1000,973,1,116491,32.297031,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0020.266,1c27e214dd7a74e67407a40496e82a9bf36772526be00172f11b57c8aae03546
sita_sings_the_blues,20,L1,2000,1801,1,240105,33.844214,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0020.266,b0ccc036b0aed200d13fb7a9653f1ec44efbbbac43c74808cddb3c6b86422cb7
sita_sings_the_blues,20,L2,4000,3219,1,481556,35.858199,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0020.266,6a92208a5b5b8de8b4814af53678598dc12434abcea95f4f47181bab2eb5212d
sita_sings_the_blues,20,L3,8000,5583,1,935701,38.458793,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0020.266,6a35359f9a403631f711c370ebbdfbccbbd8fa36f0893948e990cb82e1787521
sita_sings_the_blues,21,L0,1000,973,1,107965,30.144675,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0021.266,96820482aa6e3fc7bbc76d9c7a0a5c048bd1b1bb1b06934173f802917fd83cda
sita_sings_the_blues,21,L1,2000,1801,1,242295,31.998554,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0021.266,61591ad76f0b22de3a54fc2b36af256186279822d977a29df893cba2d1894d8a
sita_sings_the_blues,21,L2,4000,3219,1,466866,34.131540,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0021.266,7e12bfd8a8883c65658d6ff824036a75911f3b99379e525624b69d70743574d9
sita_sings_the_blues,21,L3,8000,5583,1,862469,36.780114,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0021.266,2901c5aa5e08a8782a217672ac13e4d70c0140dd48f04995fc5e82e258db113c
sita_sings_the_blues,22,L0,1000,973,1,127283,36.340244,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0022.266,c95a6d91fd3c7dd9446752f0c70c17bbdf1ec70e8caa1ab1709d159e8b260270
sita_sings_the_blues,22,L1,2000,1801,1,266601,38.770652,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0022.266,9061b51aa94ebaa5b4f12cde1b2d61432ae23888beb3cd65d1919c8d4f40be22
sita_sings_the_blues,22,L2,4000,3219,1,487854,41.772901,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0022.266,4a82d7e427060d6a6a02008f35531a610706d38f837acc10d8f763b617e25c9f
sita_sings_the_blues,22,L3,8000,5583,1,867269,45.322180,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0022.266,dbae6c8c5460e638a4faf2c0e7fa80205c607d3a3159fc3cb700178bb0d4a8c3
sita_sings_the_blues,23,L0,1000,973,1,246031,54.461276,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0023.266,13d86e39786d509ad84f7ad99fdd620394aa90f656171a225146b1941daaf548
sita_sings_the_blues,23,L1,2000,1801,1,304668,56.126973,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0023.266,c6229856e39c65d4ac07dcfd0aba51a92a01a2b1797e1be0501018b1837143de
sita_sings_the_blues,23,L2,4000,3219,1,378303,57.844446,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0023.266,c5a2722e1c5ef854f870108c80ab2944fd2360aa8d70bfede072535e35c04d09
sita_sings_the_blues,23,L3,8000,5583,1,457514,59.444201,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0023.266,65638fde95546c2612be17c876c6586a86b5ad94ac67a2724190fddd1996867b
sita_sings_the_blues,24,L0,1000,973,1,78268,59.836125,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0024.266,609382e7f2f76edebb67115180eae5396a836b00e53362315b3af4cc10faa8d6
sita_sings_the_blues,24,L1,2000,1801,1,96067,61.601930,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0024.266,33135dc4cca901c0df6929c94c62a89d3a7998c0553ece1c4680330c501b39b9
sita_sings_the_blues,24,L2,4000,3219,1,114544,63.377320,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0024.266,102c409b9f0fecfd07ead0a3a8159636980125c6a90386baef7208869e16923f
sita_sings_the_blues,24,L3,8000,5583,1,126067,64.256547,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0024.266,00decafc7df06b7b43b2900bc292541d449787f51521092576f1f63695a1f705
sita_sings_the_blues,25,L0,1000,973,1,55488,59.181435,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0025.266,17b5446dbff020c9567b454e621bc99d2ae65776fa6ba2620cb7d0e9b2ea1369
sita_sings_the_blues,25,L1,2000,1801,1,68661,60.829672,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0025.266,1dcff574d30b4b98ff0a25f29333d8a5f9c89c5cd77c5da19501852543aab721
sita_sings_the_blues,25,L2,4000,3219,1,84478,62.490256,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0025.266,f44948cd5af402e9be490e32f94300d11c092fb6c90b7a9f7071948364a52c26
sita_sings_the_blues,25,L3,8000,5583,1,102415,64.108329,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0025.266,79d39202303501d8681545aa4e98ddd9bd32aea1cf7e75505eded0477d9784f4
sita_sings_the_blues,26,L0,1000,973,1,59876,58.927793,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0026.266,d0b65ec1d7673f3f03f80d25b1c49dd450293c721a83e1d1f103a58786f45565
sita_sings_the_blues,26,L1,2000,1801,1,76254,60.427756,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0026.266,d079cc291076bd05188e1834c39aa83b4302f2afbd474db9771b7d06404dbfc0
sita_sings_the_blues,26,L2,4000,3219,1,96037,62.040371,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0026.266,41063a0e258a2a25dfb4e7f83ca12750b40ad5358ce37baaf7dd54c3c10807c7
sita_sings_the_blues,26,L3,8000,5583,1,123765,63.786308,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0026.266,84a487409ea615921796d5bca863eac4ec507a029b73afbc603ecbcd15c91c5c
sita_sings_the_blues,27,L0,1000,973,1,46809,54.672030,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0027.266,d9998b21f2d79f8cc6f567b9dddebf0a2d1e0d52f6b644703b4b65eb59fb1854
sita_sings_the_blues,27,L1,2000,1801,1,60127,56.356909,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0027.266,0b938495c4305c594fe398f96f8afccdf7ec37f4f1a4e2eddfefcb86d2462a47
sita_sings_the_blues,27,L2,4000,3219,1,77597,58.219538,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0027.266,109bf952a28d5eb70b15222b308653ef6fc5d1f7e79684a9cf03886cfa38dc6a
sita_sings_the_blues,27,L3,8000,5583,1,92675,59.491821,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0027.266,98639542a34298ba0c844aae7839b439d6f3ae214fd0001daebcd7a3b9e6dadf
sita_sings_the_blues,28,L0,1000,973,1,156323,48.359703,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0028.266,19c19672c7a78e6789ab6577617810855c3ec2409b0a98e1fb43072f3871cb7a
sita_sings_the_blues,28,L1,2000,1801,1,337346,53.309132,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0028.266,5d619cd091e1ed6d1e640dbd399018b7c3b95c5a1f0f4f3200ba47ff94b3b6e7
sita_sings_the_blues,28,L2,4000,3219,1,600136,54.003197,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0028.266,846ecb42046887a906c67122da900d52673908bd57e889554f49484cf41f5f8e
sita_sings_the_blues,28,L3,8000,5583,1,1189256,57.589341,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0028.266,54a68895216587caae7f34e61cbfb9961c4d74a765fb982a08192ef3d24f1008
sita_sings_the_blues,29,L0,1000,973,1,97353,23.892735,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0029.266,f74f3a60cce3215ddf96dbb8d3506a4223584b70d88cb5a1ff8b0f579575a3c3
sita_sings_the_blues,29,L1,2000,1801,1,215511,24.968233,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0029.266,2410c819bfe7a506c9a8435249025beb5bf4929c82105f32fb4bf50e45a7025b
sita_sings_the_blues,29,L2,4000,3219,1,527288,26.643256,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0029.266,fa37e20c0ab3f62563fd6dca6be8638feb2eafd63e10c7cfd4a1d92e1513880b
sita_sings_the_blues,29,L3,8000,5583,1,1050267,28.470061,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0029.266,0e61fd75b610830ac49d2dce2b2f914ccf5fcf9a6be82ff1321435381342b2b9
sita_sings_the_blues,30,L0,1000,973,1,104044,23.845169,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0030.266,169c47c3bfa9cc935c8a15ed74d09165ef179ce7e2bf1fc06e9f52f9b2ea1085
sita_sings_the_blues,30,L1,2000,1801,1,238126,25.073954,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0030.266,01459734767e212c467d0ea3bbef4d657146c5ead2492f7ce9e15cd9b736fa01
sita_sings_the_blues,30,L2,4000,3219,1,522627,26.555421,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0030.266,29ed40e7ba4655f71f4056ba0805b6d21c524060209b949db1b98c854235ad00
sita_sings_the_blues,30,L3,8000,5583,1,1066698,28.539828,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0030.266,f87e5c477436b7a10b0a934b869fecee6571cad435b2adcf5b255534b7cd4b34
sita_sings_the_blues,31,L0,1000,973,1,101656,26.112235,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0031.266,5e218657506e4bace6ddd0311070ac8a3f2ea0600a17e3eb6580803146609ec5
sita_sings_the_blues,31,L1,2000,1801,1,232311,27.554161,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0031.266,aa8d66561ccb66ed96bb9fe678ab44decccf652698f8edf0d94d970841700ca3
sita_sings_the_blues,31,L2,4000,3219,1,491477,29.284959,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0031.266,3ab45aa9cf2aeb724693daee00af6ede426462a5e27c60b91363382cd0ef45fe
sita_sings_the_blues,31,L3,8000,5583,1,979581,31.538808,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0031.266,c3fd051cc33f28c9f94f912622678038f3a4e4c18b070d121ed3594b75cef73a
sita_sings_the_blues,32,L0,1000,973,1,103543,29.107989,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0032.266,747c1199444650f4c239a861b139f2f0f1a3de18ec6cb39a733b1ee622431985
sita_sings_the_blues,32,L1,2000,1801,1,245395,31.060143,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0032.266,af75c110eef0332240e8534693d5346af9574cf247b256a202726bbf4491898c
sita_sings_the_blues,32,L2,4000,3219,1,495563,33.248810,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0032.266,b103e7697690cb126e88e260743236200462dbde696e055e9099bf18312e101f
sita_sings_the_blues,32,L3,8000,5583,1,961395,36.226272,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0032.266,0b767f27e956360718041e4c53eeaa5fa9501ce761f6750c73b52a4fd8eaff09
sita_sings_the_blues,33,L0,1000,973,1,123383,33.577550,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0033.266,fe915f066a4fdc63934aa3fb83ab253d0482add952faf1373085448ca5929c41
sita_sings_the_blues,33,L1,2000,1801,1,251360,35.853711,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0033.266,f43498ba3ee882563dd28ca2b253ee3897cefee487bfd04a1b76afa794bb6e9a
sita_sings_the_blues,33,L2,4000,3219,1,475739,38.970581,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0033.266,80bc62321bf1aa10f974cb145604538b5fe5c8f79b2745e7cfd33f7c2ac53723
sita_sings_the_blues,33,L3,8000,5583,1,851603,42.867433,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0033.266,6494169bc153a5d61749428a565f2fbf946c761763a78f4fa88959118910f79a
sita_sings_the_blues,34,L0,1000,973,1,167248,39.608838,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0034.266,76c0fee4c6cd865bb5e0e5cc2d9eb72a6076b02c4ff1f758d159e366508cca1f
sita_sings_the_blues,34,L1,2000,1801,1,324294,43.173479,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0034.266,ddcea1a9c649dc5514ee62bcc4ccaf917178c967308a9291171e9ec704f83eb0
sita_sings_the_blues,34,L2,4000,3219,1,548248,47.164524,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0034.266,84afaa8dd36eaf047f6b13f5100b7a90a850e3215cc08b105483924543d1957b
sita_sings_the_blues,34,L3,8000,5583,1,730893,49.589395,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0034.266,ca109e60a2bb4abdf28d5596350176567b34b243dc6240f5ddc6ea686e2a175c
sita_sings_the_blues,35,L0,1000,973,1,239140,47.011479,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0035.266,37f6f441b18dbc601d909ed41c6f4c93a3f59ae64cca72f66cd42674e3b228de
sita_sings_the_blues,35,L1,2000,1801,1,371922,50.813508,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0035.266,94817a72ac8da03b9e3129c303055c61b8b826f77ecdf4c10ab2f6431e03d9a0
sita_sings_the_blues,35,L2,4000,3219,1,457538,52.695248,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0035.266,32981a2bd265e0c75fd7e551370a9c6a999d49e6142cecee2faa448746313ea3
sita_sings_the_blues,35,L3,8000,5583,1,550171,54.404511,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0035.266,2d07de2dfe3aa1e54cd494156f4dc3676cf3610d57ab3d768e2c806bb53b4961
sita_sings_the_blues,36,L0,1000,973,1,185460,55.643064,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0036.266,15655a7a6d01732b1355b2b5f641294b91e8cca3e3100e8a5ab242f37e77ab0e
sita_sings_the_blues,36,L1,2000,1801,1,230255,57.361142,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0036.266,f05d7e816d8b875bf8689262062a3f0ae1b3f99226c8773d3dda725acca8fde4
sita_sings_the_blues,36,L2,4000,3219,1,279497,59.031363,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0036.266,82afe56cdba4810428d6a9cd044c92026e9b4a12c6fda8a795d46e2351979d8c
sita_sings_the_blues,36,L3,8000,5583,1,310906,59.987080,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0036.266,03461cfe921780e8051ace90540b740890f859d371667c897c1506e9b9cf83cc
sita_sings_the_blues,37,L0,1000,973,1,69601,58.207789,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0037.266,9bddf0fb74942fd022f988e5b8adabae6ab6be4690b3e57f4a22e6353d1a1198
sita_sings_the_blues,37,L1,2000,1801,1,88276,59.952105,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0037.266,703a15c311d26449c4a9893d1f96546b5c9e70788ff654fde4a2d5b3d82b5735
sita_sings_the_blues,37,L2,4000,3219,1,108970,61.677196,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0037.266,079665ea63567bb98e2e733cf47305685a719bd4aa818ae817e823a53d7b3809
sita_sings_the_blues,37,L3,8000,5583,1,120689,62.541927,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0037.266,6da6b193852c3da90707392edaacc85a68d37edf49574032572af5ccee626261
sita_sings_the_blues,38,L0,1000,973,1,66611,56.582613,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0038.266,5be89c4d87b1acaacfed84c6fe0e20b6302a6a21d246730c071e21025ea22b05
sita_sings_the_blues,38,L1,2000,1801,1,97098,58.841225,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0038.266,0c86aa27b726facf7e398ad09be0292dcda3ffa8ede02da2d1a3ea5b69193271
sita_sings_the_blues,38,L2,4000,3219,1,111055,59.667368,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0038.266,7c3d9e36105e71f84e98eb3b1a59389aab29db42c6c3daad49e872feace08eff
sita_sings_the_blues,38,L3,8000,5583,1,140956,61.278391,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0038.266,f0493fd4c991eda9f036e5c63c486f50267b53d3a9be9b850b23d5fa86c9b73c
sita_sings_the_blues,39,L0,1000,973,1,126248,41.488739,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0039.266,d4f0729aae60d3f38badf623ee6edbb5445cceb38ce78cee17f016ebd17ce789
sita_sings_the_blues,39,L1,2000,1801,1,249087,44.088921,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0039.266,760f564844c4cca9e324786e9d3d2d5613cdd145d3ec9f2debe0701c535b362a
sita_sings_the_blues,39,L2,4000,3219,1,475078,47.109172,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0039.266,953664ee16672eed9bfdac996f09fddcb676da140b0bd1cc706ed0e90993bed1
sita_sings_the_blues,39,L3,8000,5583,1,753637,49.694630,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0039.266,0ce3aa1455f528b955e566756640a03cb288e4bb4073779b72241c1a7dfb7c3d
sita_sings_the_blues,40,L0,1000,973,1,121157,28.376339,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0040.266,af54d49d69b781ce257aad0c7ded491ce71fe34280a5d8ce199a552ebb58d58d
sita_sings_the_blues,40,L1,2000,1801,1,263328,30.020847,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0040.266,7d5b02c064b68fb3c1698374d3d159e8ca8b74280a99df319de7bde553959a6a
sita_sings_the_blues,40,L2,4000,3219,1,525264,32.008352,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0040.266,2bd2d222e228eeda00957127e8c77bfb3a7280dffa468e0b70f957c1f281cad0
sita_sings_the_blues,40,L3,8000,5583,1,1034753,34.711938,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0040.266,3a0723c55f1ba9ec55930035932c87fa1273180d1ea5557b510b25033fc3c854
sita_sings_the_blues,41,L0,1000,973,1,94202,26.050178,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0041.266,9405c5d4a4592949ede2daf9aead665be4144ca73ba993195e213fd3b79d71b7
sita_sings_the_blues,41,L1,2000,1801,1,209801,27.500047,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0041.266,3b2cbd7adcc4169a2f7ccf55bb53d17b9c14bb2c0a9ef6548ccd22982d05b890
sita_sings_the_blues,41,L2,4000,3219,1,495626,29.656431,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0041.266,51fd5b9fc265fa7a6d8c25716439bc6988994cda6b8612a6d26f091c7133fa8e
sita_sings_the_blues,41,L3,8000,5583,1,1020897,32.173673,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0041.266,49ba5805eb5a7255aac1f462165e69de7e69210890fe0e7624e674e5cddaadc9
sita_sings_the_blues,42,L0,1000,973,1,98865,26.977667,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0042.266,2bf00972af44921b0168fb7df6dc3020cb11d67d8f179d959a28ee42b5e66916
sita_sings_the_blues,42,L1,2000,1801,1,246570,29.002913,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0042.266,56075333f98d3564587e02943bb7f6af998177d48d5abd1bacbb802c3d09c1a5
sita_sings_the_blues,42,L2,4000,3219,1,502898,31.073910,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0042.266,3154eb69dd2dacb598d5caca69e82bc7293ff84820529b82fdeaf25f1be446c3
sita_sings_the_blues,42,L3,8000,5583,1,985922,33.664127,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0042.266,10b73820acd6f504fe6091eb9e7c7d2136d74eecf5db827ec89fa4fba9b8c050
sita_sings_the_blues,43,L0,1000,973,1,108494,30.982102,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0043.266,2714013e2898a7ea6790d82d72b8ad318038ea579a1e98139e000ae376f70e49
sita_sings_the_blues,43,L1,2000,1801,1,236678,33.405956,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0043.266,91370995546b4eea42245fcfc0d42517fb9609641c82c606260ed28f8ea5ac67
sita_sings_the_blues,43,L2,4000,3219,1,471331,36.222982,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0043.266,71c1a6531fb85c37c0fe4d8d321a61525063f8ae5f276fbcccd776460f4a6687
sita_sings_the_blues,43,L3,8000,5583,1,873794,39.756833,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0043.266,ddb08dd1262c118724842af57c936a264c87eb1310dd155ab650eb3a030fdc07
sita_sings_the_blues,44,L0,1000,973,1,144527,38.958032,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0044.266,3481734d5f7f1a5bbd3aacb777e04418b2f2d5931845b7798cf0bc878bc58b72
sita_sings_the_blues,44,L1,2000,1801,1,277132,42.305293,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0044.266,fb6b197b945ea1b5b4efcbae97261d08490184f14a04b8709caae3835733db2f
sita_sings_the_blues,44,L2,4000,3219,1,488230,46.277767,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0044.266,6be0ca80cc5b637265c0cd1991dabb54891dc7c442261212508f27467608d50d
